TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,Cluster
371.86,Debit,Miami,ATM,46.0,Doctor,91.0,1329.45,0
14.26,Debit,Virginia Beach,Branch,50.0,Engineer,37.0,2475.65,0
13.16,Debit,Mesa,Branch,43.0,Engineer,98.0,1019.46,0
167.92,Debit,Memphis,ATM,40.0,Doctor,136.0,14321.73,0
73.01,Debit,Houston,ATM,56.0,Retired,101.0,2833.12,1
201.5,Credit,Dallas,Online,61.0,Doctor,196.0,12148.32,1
150.3,Debit,Las Vegas,Online,41.0,Doctor,204.0,14371.08,1
23.7,Debit,San Francisco,ATM,46.0,Doctor,32.0,7947.439999999999,0
49.59,Debit,Boston,Branch,48.0,Engineer,147.0,6037.03,1
720.13,Credit,Omaha,ATM,22.0,Student,96.0,387.02,0
134.92,Debit,Los Angeles,Online,19.0,Student,101.0,1081.97,1
116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,729.7,0
11.06,Debit,Colorado Springs,ATM,34.0,Engineer,13.0,2782.21,1
88.29,Credit,Houston,Online,50.0,Engineer,287.0,5245.93,1
5.81,Debit,Houston,ATM,25.0,Student,222.0,1290.95,1
103.48,Debit,Baltimore,ATM,32.0,Engineer,33.0,6494.25,1
156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,4004.35,0
505.14,Debit,Portland,ATM,68.0,Retired,179.0,2525.47,0
31.06,Debit,Kansas City,ATM,46.0,Doctor,61.00000000000001,11014.25,1
7.61,Debit,Atlanta,ATM,50.0,Doctor,163.0,6275.0,1
276.16,Credit,Portland,ATM,53.0,Retired,71.0,1733.34,0
145.77,Debit,Memphis,ATM,68.0,Retired,237.0,5294.98,0
369.44,Debit,Detroit,Online,34.0,Engineer,18.999999999999996,5018.67,1
558.86,Debit,Austin,ATM,60.0,Doctor,95.0,9844.32,1
429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,712.1299999999999,1
36.74,Debit,Tucson,Branch,33.0,Doctor,133.0,6217.58,0
79.14,Credit,Portland,Online,57.0,Retired,22.0,2229.56,0
132.48,Debit,Charlotte,Branch,36.0,Engineer,101.0,9313.05,1
136.48,Debit,Charlotte,Online,52.0,Engineer,138.0,4618.53,1
203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.0,6747.16,1
750.95,Debit,Chicago,Branch,78.0,Retired,26.999999999999996,5134.37,1
0.8400000000000001,Debit,Austin,ATM,52.0,Engineer,30.999999999999996,2207.54,1
257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,13336.15,1
767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1801.69,0
182.29,Debit,San Diego,Online,54.0,Doctor,123.0,522.39,0
184.51,Credit,Portland,Online,54.0,Doctor,118.0,9381.64,0
451.31,Debit,Fort Worth,ATM,62.0,Retired,166.0,2963.29,1
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,11523.64,1
72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,12723.62,1
74.11,Credit,Virginia Beach,Online,69.0,Retired,71.0,3920.11,0
22.15,Debit,Denver,Branch,44.0,Doctor,73.0,7451.83,1
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,7061.58,1
790.07,Debit,Miami,Online,28.0,Student,197.0,985.7700000000001,0
406.33,Credit,Miami,Branch,59.0,Engineer,103.0,4298.34,0
767.41,Debit,Fort Worth,ATM,56.0,Doctor,26.999999999999996,12799.34,1
4.58,Credit,Atlanta,Online,21.0,Student,135.0,811.2399999999999,1
447.83,Credit,Atlanta,Branch,53.0,Doctor,88.0,13273.08,1
49.67,Debit,Atlanta,Online,21.0,Student,146.0,842.94,1
77.83,Credit,Kansas City,Branch,49.0,Engineer,146.0,2471.53,1
702.87,Debit,Washington,ATM,19.0,Student,183.99999999999997,1237.5,0
133.56,Debit,Atlanta,Online,25.0,Student,177.0,783.8299999999999,1
868.05,Credit,San Diego,Online,49.0,Engineer,119.0,3931.03,0
52.87,Debit,Indianapolis,Branch,24.0,Student,70.0,960.96,1
179.0,Debit,Houston,ATM,78.0,Retired,121.0,7310.88,1
913.49125,Credit,Philadelphia,Online,73.0,Retired,37.0,1385.74,0
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,7902.5199999999995,1
227.61,Debit,Houston,Online,71.0,Retired,61.00000000000001,4405.28,1
40.83,Debit,Indianapolis,ATM,48.0,Engineer,24.0,3944.12,1
19.76,Debit,Nashville,ATM,20.0,Student,240.0,1523.04,0
484.24000000000007,Debit,Raleigh,Branch,67.0,Doctor,77.0,8042.299999999999,0
494.6600000000001,Debit,Houston,Online,33.0,Doctor,110.0,5531.93,1
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,560.73,1
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1658.52,1
38.95,Debit,Los Angeles,Online,27.0,Engineer,50.00000000000001,731.52,1
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1389.89,0
41.93,Debit,Fresno,ATM,48.0,Engineer,136.0,5081.26,1
137.84,Debit,Omaha,ATM,27.0,Student,83.0,1000.3500000000001,0
95.35,Debit,Chicago,Online,21.0,Student,131.0,1639.9,1
93.14,Debit,Memphis,Online,67.0,Retired,151.0,5473.82,0
913.49125,Debit,New York,Branch,64.0,Doctor,159.0,1729.26,0
79.33,Credit,Las Vegas,Online,51.0,Doctor,109.0,14798.1,1
76.89,Debit,Chicago,ATM,55.0,Doctor,132.0,7374.26,1
233.71000000000004,Debit,Jacksonville,Online,19.0,Student,297.0,1231.98,1
14.92,Debit,Las Vegas,Branch,26.0,Engineer,120.0,6611.26,1
242.17000000000002,Debit,Jacksonville,ATM,60.0,Doctor,147.0,883.7199999999999,1
122.98,Debit,Jacksonville,Online,79.0,Retired,228.0,5055.99,1
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,7166.88,1
138.33,Debit,Dallas,Online,21.0,Student,69.00000000000001,232.56,1
39.31,Debit,Portland,Online,25.0,Student,178.0,1236.38,0
91.85,Debit,Seattle,Online,21.0,Student,148.0,802.09,0
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1423.2,0
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,13388.56,0
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,2801.28,0
31.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,5545.96,1
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,4764.48,0
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,7868.189999999999,0
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1128.38,1
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,7627.04,1
571.93,Debit,Washington,Online,52.0,Retired,119.0,4026.0300000000007,0
26.31,Credit,Austin,Online,77.0,Retired,163.0,7095.76,1
205.58,Debit,Portland,Online,20.0,Student,159.0,1501.95,0
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,3656.93,0
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,3473.24,0
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,7061.73,0
837.29,Debit,Phoenix,Branch,25.0,Student,215.99999999999997,6012.67,0
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,13694.68,1
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,9410.51,1
185.1,Debit,Albuquerque,Branch,53.0,Retired,22.999999999999996,6115.63,1
113.54,Debit,Columbus,Online,38.0,Engineer,273.0,5581.21,1
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,6712.94,1
224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,8400.87,1
737.1,Debit,Washington,ATM,60.0,Retired,91.99999999999999,4644.19,0
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1734.22,1
557.26,Debit,San Jose,ATM,69.0,Doctor,53.00000000000001,5237.12,0
913.49125,Debit,Memphis,Online,33.0,Engineer,95.0,969.06,0
27.44,Debit,Boston,ATM,62.0,Retired,164.0,5950.48,1
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,9962.5,1
80.38,Debit,Kansas City,Online,52.0,Doctor,116.00000000000001,9662.88,1
26.1,Credit,Detroit,Branch,66.0,Doctor,115.0,5243.0,1
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1702.65,0
59.73,Debit,Fresno,ATM,27.0,Student,56.0,800.93,1
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,7231.47,0
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1052.31,1
418.03,Debit,Austin,Online,58.0,Doctor,161.0,10721.29,1
118.05999999999999,Credit,Las Vegas,Branch,32.0,Doctor,30.999999999999996,13560.63,1
483.92,Debit,New York,ATM,70.0,Retired,115.0,3138.0,0
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,9916.24,0
36.63,Debit,Miami,ATM,75.0,Retired,261.0,7941.73,0
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,3753.2400000000002,1
913.49125,Debit,Philadelphia,Online,31.0,Doctor,55.0,9733.83,0
705.34,Debit,Washington,Online,59.0,Doctor,123.99999999999999,5003.22,0
146.55,Debit,Virginia Beach,Online,54.0,Retired,123.99999999999999,4087.4400000000005,0
116.89,Debit,Columbus,Online,71.0,Retired,226.0,4880.31,1
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1310.38,1
913.49125,Debit,Boston,ATM,78.0,Retired,103.0,2513.51,1
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,4475.22,1
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,6521.05,1
79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1615.04,1
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1490.34,1
335.7,Debit,El Paso,ATM,80.0,Retired,57.0,6601.44,1
913.49125,Credit,Las Vegas,Online,50.0,Doctor,109.0,8611.17,1
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1929.2799999999997,1
135.43,Debit,San Jose,ATM,57.0,Retired,91.99999999999999,5315.83,0
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,548.45,0
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1931.6599999999999,1
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1050.63,1
913.49125,Debit,Philadelphia,Online,19.0,Student,50.00000000000001,9963.39,0
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1950.63,0
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,6295.45,0
97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,4113.63,1
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1451.02,1
56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1597.85,1
436.8,Debit,Seattle,Online,27.0,Student,91.99999999999999,1256.33,0
259.49,Debit,Austin,Online,72.0,Retired,292.0,7320.61,1
726.26,Debit,Omaha,Online,57.0,Retired,147.0,2150.38,0
568.68,Debit,Houston,ATM,72.0,Retired,101.0,2940.04,1
77.57,Debit,Atlanta,Online,49.0,Doctor,225.0,12801.93,1
913.49125,Debit,Boston,Online,29.0,Engineer,40.0,4272.41,1
14.16,Credit,Oklahoma City,Branch,74.0,Retired,290.0,5399.76,0
913.49125,Credit,Omaha,Branch,61.0,Retired,48.0,2467.39,0
61.33,Debit,Raleigh,ATM,27.0,Engineer,129.0,7537.400000000001,0
27.64,Debit,New York,Online,54.0,Engineer,22.999999999999996,7498.509999999999,0
3.85,Debit,San Jose,ATM,29.0,Doctor,32.0,10506.41,0
431.22,Credit,Austin,Branch,73.0,Retired,129.0,6505.98,1
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,7568.400000000001,1
248.75999999999996,Debit,Denver,ATM,18.0,Student,56.0,546.46,1
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1072.25,0
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,7273.55,1
28.04,Debit,Los Angeles,ATM,57.0,Doctor,146.0,11197.54,1
325.98,Debit,Washington,ATM,19.0,Student,277.0,782.35,0
249.56,Debit,New York,Branch,76.0,Retired,246.0,4444.95,0
17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,10658.88,1
198.01,Credit,Austin,Branch,26.0,Student,40.0,250.93000000000004,1
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1729.02,0
434.67,Credit,Virginia Beach,Online,27.0,Student,123.99999999999999,1298.13,0
510.7,Credit,Nashville,Online,27.0,Student,294.0,5828.48,0
331.98,Debit,Denver,ATM,74.0,Retired,12.0,7600.99,1
199.54,Debit,Portland,Online,56.0,Engineer,268.0,9603.73,0
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,4180.4,1
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1268.44,0
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,9609.67,1
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,11989.39,1
98.48,Debit,Miami,Branch,47.0,Engineer,12.0,9538.92,0
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,4826.88,0
537.86,Debit,Kansas City,Online,27.0,Student,134.0,293.06,1
241.17999999999998,Debit,Mesa,ATM,25.0,Student,162.0,1445.53,0
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,11204.62,1
800.29,Credit,San Diego,Branch,20.0,Student,84.00000000000001,693.4,0
8.81,Debit,Dallas,Online,57.0,Doctor,165.0,13523.65,1
28.52,Debit,Detroit,ATM,20.0,Student,163.0,662.51,1
431.31,Credit,Atlanta,Online,23.0,Student,99.0,342.73,1
885.33,Credit,Raleigh,ATM,47.0,Engineer,59.00000000000001,7764.159999999999,0
199.23,Debit,Tucson,ATM,29.0,Engineer,53.99999999999999,9834.0,0
42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,268.77,0
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,5397.68,1
357.72,Debit,Miami,ATM,53.0,Retired,25.000000000000004,7659.500000000001,0
588.37,Debit,Dallas,Online,28.0,Student,284.0,1926.0799999999997,1
72.82,Debit,Houston,Online,68.0,Doctor,127.0,6911.62,1
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,7527.040000000001,0
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,12071.1,0
38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1425.47,0
477.5400000000001,Credit,San Francisco,ATM,23.0,Student,52.00000000000001,1598.63,0
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,11726.47,0
58.23,Debit,Phoenix,Online,28.0,Student,34.0,9189.76,0
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,4895.87,0
248.75999999999996,Debit,Portland,Branch,21.0,Student,117.0,6178.77,0
188.61,Debit,Boston,Online,67.0,Retired,26.0,7167.57,1
675.37,Credit,Jacksonville,Online,56.0,Retired,30.999999999999996,4704.91,1
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1267.72,1
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,5790.55,1
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,5729.1,0
864.72,Credit,Detroit,Branch,34.0,Engineer,58.00000000000001,7379.38,1
70.68,Debit,El Paso,Online,25.0,Student,105.0,1478.41,1
261.77,Debit,Chicago,Online,28.0,Student,45.99999999999999,824.7099999999999,1
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1024.42,0
58.32,Credit,Louisville,Branch,29.0,Engineer,275.0,6027.49,1
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,14453.35,1
120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,5374.54,1
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,9148.08,0
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,2757.23,0
328.39,Debit,New York,ATM,41.0,Engineer,107.99999999999999,2523.83,0
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1498.79,1
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1305.56,1
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1910.9000000000003,1
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,423.64,1
351.38,Debit,New York,Branch,64.0,Retired,21.000000000000004,7606.63,0
86.07,Debit,Dallas,Branch,31.0,Doctor,22.999999999999996,842.5599999999998,1
604.5,Debit,Portland,ATM,28.0,Student,80.0,709.4199999999998,0
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1358.37,1
913.49125,Debit,Austin,Online,61.0,Doctor,158.0,13538.14,1
11.46,Credit,Austin,Branch,75.0,Retired,64.0,7258.33,1
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.00000000000001,4980.26,0
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1623.5,0
63.53999999999999,Debit,Dallas,ATM,26.0,Engineer,136.0,4401.78,1
81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,2051.37,1
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,13704.92,0
170.96,Debit,Washington,Branch,64.0,Doctor,69.00000000000001,13374.89,0
48.51,Debit,Austin,Branch,22.0,Student,69.00000000000001,3363.23,1
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,13521.76,1
125.83,Debit,Los Angeles,ATM,57.0,Retired,138.0,6109.86,1
506.83,Debit,Indianapolis,Branch,37.0,Engineer,45.0,9975.79,1
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,13856.18,0
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,9905.23,0
225.1,Debit,Boston,ATM,28.0,Student,35.0,1547.71,1
359.51,Debit,Charlotte,Online,79.0,Retired,157.0,7153.72,1
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,3101.54,0
913.49125,Debit,Tucson,ATM,56.0,Retired,104.0,1393.14,0
291.46,Debit,Miami,ATM,57.0,Retired,135.0,7142.53,0
913.49125,Debit,Las Vegas,Branch,23.0,Student,73.0,325.15,1
98.24,Debit,Mesa,Online,28.0,Student,148.0,580.66,0
100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,6149.81,0
45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,5698.25,1
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,9562.41,0
913.49125,Debit,Las Vegas,Online,53.0,Engineer,211.0,2038.31,1
287.51,Debit,El Paso,Online,22.0,Student,255.0,187.65,1
501.30000000000007,Credit,San Antonio,Online,26.0,Engineer,146.0,8520.08,0
26.1,Debit,Mesa,ATM,27.0,Student,32.0,1435.72,0
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,825.69,1
292.38,Debit,Baltimore,ATM,68.0,Doctor,224.0,5803.89,1
913.49125,Debit,Philadelphia,Branch,53.0,Retired,165.0,3134.47,0
25.29,Debit,Miami,Online,50.0,Engineer,125.0,5374.69,0
123.35000000000001,Credit,Baltimore,Online,31.0,Doctor,10.0,6852.16,1
139.52,Debit,Portland,Branch,23.0,Student,30.999999999999996,1570.22,0
51.2,Debit,Tucson,Online,18.0,Student,83.0,730.6,0
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,13185.39,0
161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,3900.3399999999997,1
2.51,Debit,Baltimore,Online,63.0,Retired,32.0,4891.56,1
22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,7682.0,0
126.83000000000001,Debit,Austin,Branch,57.0,Retired,39.0,6100.98,1
46.6,Debit,Detroit,Online,55.0,Doctor,68.00000000000001,1562.9,1
243.79999999999998,Debit,San Francisco,Branch,57.0,Doctor,48.0,13732.81,0
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,5790.7,0
175.05,Debit,San Francisco,Online,39.0,Engineer,34.0,1447.35,0
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,207.1,1
34.03,Debit,Los Angeles,Branch,57.0,Engineer,37.99999999999999,3077.2,1
15.95,Debit,Raleigh,Branch,25.0,Student,52.00000000000001,1983.0,0
913.49125,Debit,Milwaukee,ATM,57.0,Engineer,107.0,3120.1,0
101.51,Credit,Tucson,Online,46.0,Engineer,199.0,3052.47,0
309.42,Debit,Fresno,Branch,27.0,Engineer,42.00000000000001,8564.46,1
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,7950.74,1
746.78,Credit,Mesa,Branch,21.0,Student,64.0,1699.81,0
82.01,Credit,Sacramento,Branch,23.0,Student,156.0,287.46,0
476.99,Debit,San Diego,Online,23.0,Student,187.0,1154.48,0
320.11,Debit,El Paso,Branch,23.0,Student,130.0,4076.4799999999996,1
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,10628.59,0
10.3,Debit,Fresno,ATM,47.0,Engineer,197.0,7801.32,1
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,634.16,1
416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,922.9599999999999,0
84.91,Debit,Raleigh,Online,18.0,Student,68.00000000000001,1671.86,0
98.95,Debit,Mesa,Branch,75.0,Retired,73.0,5670.82,0
18.14,Credit,Milwaukee,ATM,58.0,Retired,48.0,6020.85,0
913.49125,Debit,Columbus,ATM,51.0,Doctor,107.99999999999999,6180.3,1
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,3956.6899999999996,1
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,13869.86,0
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,4159.52,1
691.92,Debit,Boston,Online,19.0,Student,61.00000000000001,1084.65,1
50.43,Debit,San Jose,Branch,32.0,Doctor,51.00000000000001,9794.26,0
440.43,Debit,Colorado Springs,Branch,78.0,Retired,22.999999999999996,5123.24,1
299.03,Debit,Columbus,Branch,39.0,Engineer,52.00000000000001,1381.28,1
1.9799999999999998,Debit,Seattle,ATM,66.0,Doctor,170.0,11619.1,0
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,9077.62,0
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1824.19,0
519.62,Credit,Washington,Online,71.0,Retired,40.0,4159.33,0
738.68,Debit,Chicago,Online,50.0,Doctor,123.99999999999999,14352.33,1
151.14,Debit,Memphis,Online,64.0,Retired,37.99999999999999,2156.54,0
75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,8361.7,1
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,5424.6,1
5.29,Debit,Indianapolis,Online,52.0,Doctor,276.0,11263.89,1
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,12467.31,0
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,2531.24,0
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,6242.03,1
913.49125,Debit,Columbus,ATM,36.0,Doctor,107.0,11565.97,1
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,13586.06,0
913.49125,Debit,Austin,ATM,24.0,Student,95.0,1161.84,1
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.00000000000001,7447.099999999999,0
154.99,Debit,Mesa,Branch,25.0,Student,53.00000000000001,1419.31,0
481.53000000000003,Debit,Atlanta,Branch,58.0,Retired,277.0,6142.54,1
172.92,Debit,Miami,Online,20.0,Student,212.0,416.37,0
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,6313.22,0
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,8092.9400000000005,1
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,6229.13,1
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,4976.18,1
179.38,Debit,Chicago,Online,30.0,Engineer,28.0,8741.51,1
10.15,Debit,Austin,ATM,59.0,Doctor,58.00000000000001,7155.04,1
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,7473.73,0
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,2366.3,0
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,3051.29,1
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,6987.4,1
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,7370.41,1
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,5010.31,0
431.08,Debit,Albuquerque,Branch,59.0,Retired,25.000000000000004,6760.22,1
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,9817.05,0
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,4389.96,0
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,6768.14,1
345.86,Debit,Omaha,ATM,51.0,Retired,145.0,1504.64,0
343.88,Debit,Nashville,Online,63.0,Retired,97.0,6486.18,0
16.52,Credit,Boston,Online,25.0,Student,135.0,835.5299999999999,1
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,8576.65,0
36.12,Debit,Houston,Online,22.0,Student,234.0,1593.03,1
354.91,Debit,Boston,ATM,74.0,Retired,191.0,3872.5500000000006,1
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,9129.68,1
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,2227.49,0
498.5899999999999,Debit,Philadelphia,Online,57.0,Retired,138.0,2619.46,0
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,213.0,0
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,8457.09,1
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,6290.62,1
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,9522.37,0
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,11795.12,0
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,5121.36,1
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,8356.08,1
85.01,Credit,Portland,ATM,25.0,Student,157.0,1299.4,0
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,6062.94,0
184.19,Debit,Indianapolis,ATM,67.0,Retired,58.00000000000001,7588.67,1
879.25,Credit,Memphis,Online,24.0,Student,137.0,125.84999999999998,0
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,7047.04,1
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,7927.2699999999995,1
913.49125,Debit,Austin,Online,20.0,Student,139.0,1889.7799999999997,1
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1769.06,1
58.94,Debit,Miami,Online,30.0,Engineer,26.0,4575.98,0
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,9269.67,1
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,9749.46,1
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,123.23999999999998,0
68.68,Debit,Sacramento,Online,49.0,Engineer,141.0,4718.51,0
913.49125,Debit,Portland,Online,20.0,Student,84.00000000000001,1171.98,0
240.03000000000003,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,7807.73,1
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,7483.01,0
474.7699999999999,Debit,Boston,Online,46.0,Engineer,284.0,8494.53,1
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,8994.67,1
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,4576.78,0
5.76,Debit,Houston,Branch,38.0,Engineer,164.0,5859.79,1
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,2103.41,0
127.78000000000002,Debit,Miami,ATM,20.0,Student,170.0,1046.66,0
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,10536.54,0
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,4860.01,0
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,9575.42,0
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,5453.4,1
142.1,Credit,San Francisco,Online,18.0,Student,109.0,1545.64,0
913.49125,Debit,New York,ATM,58.0,Engineer,199.0,7272.01,0
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1612.4,1
